type,depth,landuse,class
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (30/70),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (30/70),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (30/70),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (30/70),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (30/70),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (30/70),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (30/70),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (30/70),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (70/30),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/Saprists (60/40),dangk",D1,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/Saprists (60/40),dangk",D1,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Belukar rawa,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/Saprists (60/40),dalam",D2,Belukar rawa,T
"Hemists/min (30/70),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/Saprists (60/40),dalam",D2,Belukar rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),sangat dalam",D3,Lahan penanaman tanaman industri,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Hemists/min (90/10),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Saprists (100),sedang",D0,Sawah tadah hujan (padi - palawija/bera),T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D0,Sawah tadah hujan (padi - palawija/bera),F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (70/30),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (30/70),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D2,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists (100),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D0,"Sawah intensif (padi - palawija/bera),jeruk",F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput dan bekas kebakaran,F
"Saprists (100),sedang",D1,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Saprists (100),sedang",D1,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Saprists (100),sedang",D1,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Saprists (100),sedang",D1,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Saprists (100),sedang",D1,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput dan bekas kebakaran,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput dan bekas kebakaran,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/min (90/10),sedang",D2,Semak dan rumput dan bekas kebakaran,F
